id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
34488557,11ca6a48-687b-4ef6-90a2-a90fc583865e,2019/10/17 4:10 PM AEST,2019-10-17,2019-10-17 06:10:00 UTC,Brisbane,2318682,nawocnai,Ian Cowan,2019-10-17 08:27:15 UTC,2019-12-15 21:45:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34488557,https://inaturalist-open-data.s3.amazonaws.com/photos/54286964/medium.jpg,,"","",1,0,false,,"Kewarra Beach, Cairns QLD, Australia",-16.7808099055,145.6925906777,20,,,,20,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
35034755,21544010-b3e8-4c10-a7c4-3e499c3a9b2c,2014/03/22 11:53 AM UTC,2014-03-22,,UTC,2395955,kerrycoleman,"",2019-10-29 02:48:32 UTC,2019-11-25 13:23:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35034755,https://inaturalist-open-data.s3.amazonaws.com/photos/55217486/medium.jpeg,,"",shrub to 4m Tailor pt. mangroves,2,0,false,,"Cairns QLD, Australia",-16.7817124274,145.6917386414,61,,,,61,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
35231886,c156cbea-f002-406d-b0d8-cade502eb9d9,2019/11/03 12:47 PM +0800,2019-11-03,2019-11-03 04:47:00 UTC,Singapore,45181,budak,budak,2019-11-03 10:07:47 UTC,2019-11-03 14:51:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35231886,https://inaturalist-open-data.s3.amazonaws.com/photos/55534204/medium.jpg,,"",,1,0,false,,"60 Pasir Ris Drive 3, Singapore 519497",1.3751126,103.9518445,207,,,,207,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
35477191,06a26d60-a419-4ec7-b6dd-c34c47a757c7,2003/11/25 10:34 AM +0800,2003-11-25,2003-11-25 02:34:00 UTC,Kuala Lumpur,1043349,johnhowes,John Howes,2019-11-09 05:34:09 UTC,2024-08-23 16:41:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/35477191,https://inaturalist-open-data.s3.amazonaws.com/photos/55944753/medium.jpeg,,"",,1,0,false,,"Khlong Prasong, Mueang Krabi District, Krabi, Thailand",8.0718763732,98.9352334913,488,,,,488,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
36747834,534789fa-a5a6-4432-b323-49544f24b174,2019-12-18 3:16:23 PM GMT+08:00,2019-12-18,2019-12-18 07:16:23 UTC,Perth,2494329,jamal13,Jamal Asandi Abdul Hadi,2019-12-18 08:15:30 UTC,2025-08-28 08:18:24 UTC,research,,https://www.inaturalist.org/observations/36747834,https://static.inaturalist.org/photos/58138846/medium.jpeg,,"",,4,0,false,2,"91100, Sabah, Malaysia",4.9145021439,118.1749725342,,,,,,,open,false,gps,gps,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
36969813,22239b3a-c5bf-4f52-ad40-db75497f93b4,2019/12/26 4:04 PM AEST,2019-12-26,2019-12-26 06:04:00 UTC,Brisbane,1735650,davidtng,David Tng,2019-12-26 16:24:24 UTC,2025-04-02 20:33:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36969813,https://static.inaturalist.org/photos/58526678/medium.jpg,,"",,1,0,false,,"Pulau Ubin, Singapore",1.409597336,103.9899516106,4,,,,4,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
37251576,3bbf410a-a50c-4812-bcaa-f357260d59ad,2019-12-25 6:09:55 PM GMT+08:00,2019-12-25,2019-12-25 10:09:55 UTC,Kuala Lumpur,2371118,hanazulkifli,Hana Badriah,2020-01-04 03:37:41 UTC,2025-04-02 21:20:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37251576,https://static.inaturalist.org/photos/59023366/medium.jpeg,,"",,1,0,false,2,"Sungai Tiram, Johor, Malaysia",1.5739606304,103.990156129,3375,,,,3375,,open,false,gps,gps,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
37362007,c7fe87be-0798-41c3-b978-b018e896ed75,2019/10/26 10:52 AM AEDT,2019-10-26,2019-10-25 23:52:00 UTC,Melbourne,1468995,mangrovewatch,Jock Mackenzie,2020-01-07 05:55:24 UTC,2020-01-08 10:53:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37362007,https://inaturalist-open-data.s3.amazonaws.com/photos/59215565/medium.jpeg,,"",Observed during MangroveWatch citizen science salt marsh rapid assessments. ,1,0,false,,"White Rock QLD 4868, Australia",-16.9842611111,145.7507944444,6,,,,6,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
37609086,8c9024e8-fafc-4284-b49d-04be784bc76c,2019/11/03 1:16 PM WIB,2019-11-03,2019-11-03 06:16:00 UTC,Jakarta,1309119,abuhamas,Abu Hamas,2020-01-15 06:55:37 UTC,2025-08-29 04:31:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37609086,https://inaturalist-open-data.s3.amazonaws.com/photos/59653094/medium.jpg,,"",Mangroves of Sukadana,2,0,false,,"Sukadana, North Kayong Regency, West Kalimantan, Indonesia",-1.2501418611,109.9429872222,,,,,,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
37609133,cf38913e-4718-41b2-9a6e-cdef07c4060e,2019/11/04 10:36 AM WIB,2019-11-04,2019-11-04 03:36:00 UTC,Jakarta,1309119,abuhamas,Abu Hamas,2020-01-15 06:57:58 UTC,2025-08-22 14:10:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37609133,https://inaturalist-open-data.s3.amazonaws.com/photos/59653147/medium.jpg,,"",Mangroves of Sukadana,2,0,false,,"Sukadana, North Kayong Regency, West Kalimantan, Indonesia",-1.2383038889,109.957283,,,,,,,open,false,,,black mangrove,Lumnitzera littorea,black mangrove,Plantae,196656
